time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
2.100000,0.000000,0.571585,1.000000,1.000000,0.000000,0.339135,1.000000,0.338955,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.493350,0.481557,0.228102,0.664098,0.392363,0.386194,0.085341,0.766027,0.434050,0.612715,0.000000,1.000000,0.910070,1.000000,1.000000,1.000000,0.181618,0.000000,0.590658,0.000000,1.000000,1.000000,1.000000,1.000000,0.521620,0.755032,0.137227,0.000000,0.483474,0.105046,1.000000,0.885309,0.925791,0.000000,0.078195,0.959266,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.748521,0.000000,0.000000,0.000000,0.577062,0.000000,0.353611,1.000000,0.076905,0.686678,1.000000,0.000000,0.284815,1.000000,0.000000,0.983713,0.000000,0.979632,1.000000,1.000000,0.000000
2.133333,0.000000,0.249846,1.000000,1.000000,0.042458,0.657569,1.000000,0.197535,0.000000,0.000000,0.829202,0.977993,1.000000,1.000000,0.000000,0.436628,0.000000,0.167444,0.000000,0.584384,0.342331,0.383864,0.334994,0.132357,0.000000,0.380755,1.000000,0.550375,0.625283,0.327247,1.000000,1.000000,0.990850,1.000000,0.982647,0.000000,1.000000,0.519104,1.000000,1.000000,0.477884,1.000000,1.000000,0.000000,0.877585,0.709023,1.000000,0.705873,0.776578,0.510264,0.910682,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.710882,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.619507,1.000000,1.000000,0.682536,1.000000,0.000000,0.550364,0.710144,1.000000,0.990314,0.000000,1.000000,1.000000,1.000000,0.000000
2.166667,0.196489,0.000000,0.493690,1.000000,0.362821,0.689916,1.000000,0.038131,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.737708,0.048793,0.000000,0.019271,0.000000,1.000000,0.394631,0.415373,0.390058,0.000000,0.000000,0.664550,1.000000,1.000000,0.084512,0.000000,1.000000,1.000000,0.985711,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.328481,0.990792,1.000000,0.648434,0.863093,0.681708,0.000000,0.015399,0.750453,0.615943,0.997755,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.219678,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.926754,1.000000,1.000000,0.998063,1.000000,0.263255,0.000000,0.000000,1.000000,0.979729,0.002289,1.000000,0.359288,1.000000,0.000000
2.200000,0.163058,0.000000,0.000000,1.000000,0.444830,0.585145,0.878111,0.005570,0.005569,0.077485,1.000000,1.000000,1.000000,1.000000,0.913537,0.000000,0.000000,0.000000,0.000000,1.000000,0.400943,0.418046,0.546983,0.000000,0.000000,0.715346,1.000000,1.000000,0.068402,1.000000,1.000000,0.924077,0.883527,1.000000,1.000000,0.019269,1.000000,1.000000,1.000000,1.000000,0.095593,1.000000,1.000000,1.000000,0.895800,0.709300,0.000000,0.120962,0.758989,0.223641,0.945464,0.000000,1.000000,1.000000,0.000000,0.048317,0.000000,0.000000,0.000000,1.000000,0.053354,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.930591,0.000000,0.633664,1.000000,0.939073,0.029717,0.000000,0.000000,1.000000,0.000000
2.233333,0.000000,0.000000,0.000000,1.000000,0.388426,0.263569,0.121657,0.094703,0.010544,0.733925,0.000000,1.000000,1.000000,0.000000,0.928804,0.870811,0.000000,0.000000,0.000000,1.000000,0.440352,0.463233,0.556620,0.000000,0.000000,0.548984,1.000000,1.000000,0.000000,1.000000,1.000000,0.963339,0.000000,1.000000,1.000000,0.733987,1.000000,1.000000,1.000000,0.000000,0.529967,1.000000,1.000000,1.000000,0.978359,0.781458,0.000000,0.716300,0.823532,0.142559,0.745333,0.000000,1.000000,1.000000,0.000000,0.157093,0.000000,0.000000,0.000000,0.000000,0.205459,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.930308,0.168659,0.281898,1.000000,0.872487,0.065684,0.002962,0.000000,1.000000,0.000000
2.266667,0.000000,0.090458,0.076098,1.000000,0.720894,0.000000,1.000000,0.372776,0.000000,0.901013,0.000000,1.000000,1.000000,0.000000,0.934299,1.000000,0.000000,0.000000,0.000000,1.000000,0.105364,0.467283,0.000000,0.000000,0.000000,0.825710,0.714837,1.000000,0.000000,1.000000,1.000000,0.991491,0.427605,0.000000,0.951438,0.889424,1.000000,1.000000,1.000000,0.000000,0.950512,1.000000,1.000000,0.000000,1.000000,0.360659,0.000000,0.759614,1.000000,0.000000,0.811625,0.000000,0.879406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089830,0.006140,0.116450,0.744612,1.000000,0.425716,0.000000,0.614896,1.000000,1.000000,0.938774,0.000000,0.000000,0.000000,0.850315,0.000000,0.003881,0.000000,1.000000,1.000000
2.300000,0.049378,0.493512,0.153538,1.000000,0.919584,0.000000,1.000000,0.451820,0.000000,0.984396,0.000000,1.000000,1.000000,0.000000,0.866374,1.000000,0.438664,0.000000,0.000000,1.000000,0.098451,0.401535,0.000000,0.000000,0.000000,0.766804,0.773488,1.000000,0.000000,1.000000,0.989473,1.000000,0.941464,0.000000,0.421701,0.983451,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.069665,0.000000,0.608957,0.777794,0.000000,1.000000,0.000000,0.942230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118953,0.113589,0.193436,0.781569,1.000000,0.342558,0.032050,0.544398,1.000000,1.000000,0.979992,0.000000,0.000000,1.000000,0.861341,0.000000,0.000000,0.000000,1.000000,1.000000
2.333333,0.000000,0.000000,1.000000,1.000000,0.000000,0.517553,0.251642,0.000000,0.654131,0.910617,0.000000,0.000000,0.393071,0.000000,0.020680,0.252819,0.000000,0.503457,1.000000,0.909842,0.266369,0.361837,0.202485,0.000000,0.000000,0.994672,1.000000,1.000000,0.000000,1.000000,0.972005,0.715103,1.000000,0.000000,0.849610,0.000000,0.000000,1.000000,1.000000,1.000000,0.870021,1.000000,0.698010,0.000000,0.784072,1.000000,0.000000,0.475225,0.816595,1.000000,1.000000,1.000000,0.000000,0.203092,0.000000,0.000000,0.001490,0.022097,0.028267,0.362115,0.154413,0.192685,0.413255,0.054374,1.000000,0.198280,0.513757,0.392773,1.000000,1.000000,0.791813,0.000000,0.000000,1.000000,0.608471,0.000000,1.000000,1.000000,1.000000,1.000000
2.366667,0.000000,0.461202,1.000000,0.780971,0.000000,0.384852,0.000000,0.000000,0.947151,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.831237,0.236426,0.000000,0.000000,0.108895,0.254618,0.306582,0.652297,0.741101,0.000000,0.000000,0.000000,0.000000,1.000000,0.713308,0.082215,0.304701,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.015090,0.989592,0.902271,0.000000,0.000000,0.776076,0.750191,0.828179,1.000000,0.620497,0.000000,0.000000,0.000000,0.000000,0.000000,0.847853,0.071436,0.281725,0.096521,0.347868,0.270583,0.406713,0.163530,0.319478,0.029314,0.024188,0.236178,0.428397,0.955492,0.000000,0.788625,0.825727,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2.400000,0.081261,1.000000,1.000000,1.000000,0.688779,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.423199,0.000000,0.000000,0.000000,0.072110,0.057650,0.224748,0.434791,0.789402,0.000000,0.000000,0.000000,0.000000,1.000000,0.158400,0.385615,0.959294,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.650180,1.000000,0.746575,1.000000,0.000000,0.000000,0.000000,0.700928,0.865550,1.000000,0.125086,0.601565,0.000000,0.182462,0.000000,0.000000,0.955353,0.000000,0.273853,0.000000,0.023752,0.335436,0.396919,0.134101,0.572747,0.000000,0.000000,0.000000,0.331557,1.000000,0.708034,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.566498,1.000000
2.433333,0.514697,1.000000,1.000000,1.000000,0.962590,0.000000,0.000000,0.000000,0.000000,1.000000,0.628964,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140130,0.000000,0.110654,0.000000,0.797360,0.288035,0.695811,0.852380,0.000000,1.000000,0.224003,0.000000,0.984381,0.000000,0.902536,0.565015,0.638080,1.000000,1.000000,1.000000,0.632234,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.486023,0.948005,0.516975,0.000000,1.000000,0.000000,0.990529,0.000000,0.000000,0.927660,0.000000,0.000000,0.017065,0.000000,0.136138,0.286976,0.794197,0.913675,0.279260,0.000000,0.000000,0.809762,1.000000,0.904847,0.000000,0.000000,1.000000,0.000000,0.937519,1.000000,0.942674,0.718187,1.000000
2.466667,0.629653,1.000000,1.000000,1.000000,0.921973,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.892568,0.000000,0.000000,0.032735,0.893210,0.000000,0.000000,0.867915,0.062491,0.212321,0.000000,0.162304,0.000000,0.766565,0.778338,0.826404,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.928511,0.000000,0.000000,1.000000,1.000000,1.000000,0.644598,1.000000,0.000000,0.689111,0.000000,0.000000,0.000000,0.323847,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.928356,0.000000,0.000000,0.000000,0.000000,0.000000,0.316078,0.945206,1.000000,0.633233,0.000000,0.000000,1.000000,1.000000,0.933424,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.421837,1.000000,1.000000
2.500000,0.309645,0.334697,0.147538,1.000000,0.967546,0.000000,0.000000,0.000000,0.000000,1.000000,0.292649,0.821755,0.029592,0.039390,0.115156,1.000000,0.000000,0.000000,0.757983,0.000000,0.344063,0.092807,0.150436,0.000000,0.351237,0.745048,0.753929,1.000000,0.000000,1.000000,0.164571,1.000000,1.000000,0.026698,0.918948,0.000000,0.684545,1.000000,1.000000,1.000000,0.699670,1.000000,0.000000,1.000000,0.089177,0.775380,0.000000,0.435734,1.000000,0.667946,0.158828,1.000000,0.000000,1.000000,0.000000,0.000000,0.909515,0.000000,0.000000,0.000000,0.000000,0.000000,0.117264,0.988439,1.000000,0.200033,0.000000,0.000000,1.000000,1.000000,0.991215,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.382516,0.867397,1.000000
2.533333,0.019580,0.000000,0.000000,1.000000,0.095734,0.000000,0.000000,0.000000,0.000000,0.000000,0.632388,0.778059,0.705096,0.714685,0.935353,1.000000,0.000000,0.267295,0.858813,0.513855,0.412593,0.339491,0.148870,0.000000,0.000000,0.823666,0.828455,1.000000,0.000000,1.000000,0.179527,1.000000,1.000000,0.021606,0.984866,0.000000,0.809806,1.000000,1.000000,0.000000,0.694788,1.000000,0.074867,0.993174,0.967791,0.900626,0.000000,0.487246,0.952689,0.988633,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.950550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.998936,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.415164,0.582502,1.000000
2.566667,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.898172,0.903298,0.902520,0.921814,0.939424,1.000000,0.000000,0.617368,0.905338,1.000000,0.425866,0.401207,0.151394,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.016704,1.000000,1.000000,0.842406,0.990916,0.000000,0.911563,1.000000,1.000000,0.000000,0.684629,1.000000,0.255411,1.000000,0.972201,0.911142,0.000000,0.627732,0.933583,1.000000,1.000000,1.000000,0.054809,0.989126,0.000000,0.000000,0.967499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.267212,0.000000,1.000000,1.000000,0.984153,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.901798,0.105028,1.000000
2.600000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032572,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.930463,1.000000,0.000000,0.684270,0.982083,1.000000,0.470454,0.446864,0.191990,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.748255,1.000000,0.209873,1.000000,1.000000,1.000000,0.000000,0.749458,0.984661,0.878693,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.984208,0.000000,0.668791,0.000000,1.000000,1.000000,0.882080,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
2.633333,0.474629,0.518607,1.000000,0.000000,0.320437,0.265153,0.000000,0.481163,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.923711,1.000000,0.000000,0.219962,1.000000,1.000000,0.478691,0.468748,0.036758,0.000000,0.000000,1.000000,1.000000,1.000000,0.169999,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.605933,0.000000,0.000000,0.365832,0.325329,0.000000,1.000000,0.000000,0.956179,1.000000,1.000000,1.000000,1.000000,0.000000,0.146092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.829627,0.607681,0.000000,0.216397,0.000000,0.141108,1.000000,0.426242,1.000000,0.999210,1.000000,0.894003,0.000000,1.000000,1.000000,0.000000,1.000000
2.666667,0.563382,0.697828,1.000000,0.000000,0.395741,0.289489,0.000000,0.532310,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.918937,1.000000,0.000000,0.126236,1.000000,1.000000,0.441969,0.384846,0.031745,0.000000,0.000000,1.000000,1.000000,1.000000,0.279415,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.395552,0.000000,0.000000,0.242557,0.138895,0.000000,1.000000,0.000000,0.993357,1.000000,1.000000,1.000000,1.000000,0.000000,0.376362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.758263,0.506020,0.000000,0.251563,0.000000,0.090759,1.000000,0.326745,0.510958,0.714763,1.000000,0.891075,0.000000,1.000000,1.000000,0.000000,1.000000
2.700000,0.190660,0.000000,0.735565,0.127377,0.000000,0.000000,0.000000,0.239578,0.019460,0.012414,1.000000,1.000000,1.000000,1.000000,0.920154,1.000000,0.000000,0.675109,1.000000,1.000000,0.434481,0.359757,0.244133,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.019963,1.000000,0.036701,1.000000,0.000000,0.346063,0.756811,0.000000,0.193259,0.197306,0.594484,0.000000,0.593689,0.620071,0.936779,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.388321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876072,0.298529,0.000000,0.718231,0.000000,0.369360,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.830500,1.000000
2.733333,0.063242,0.030197,1.000000,0.000000,0.098814,0.000368,0.000000,0.064689,0.049617,0.051303,1.000000,1.000000,0.528695,1.000000,0.938912,1.000000,0.000000,0.732247,1.000000,1.000000,0.448970,0.113610,0.386321,0.000000,0.000000,1.000000,1.000000,1.000000,0.021382,1.000000,0.000000,0.229085,1.000000,0.000000,1.000000,0.039828,1.000000,1.000000,1.000000,1.000000,0.375716,0.240000,0.000000,0.998085,0.000000,0.000000,0.742788,0.051873,0.485224,0.496883,0.747417,1.000000,1.000000,1.000000,0.440944,0.000000,1.000000,0.000000,0.015757,0.000000,0.000000,0.000000,0.045229,0.393712,0.000000,0.238968,0.493622,0.000000,0.205885,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000
2.766667,0.046921,0.867838,1.000000,0.000000,0.190846,0.507903,0.000000,0.609767,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.534061,0.000000,0.865957,0.342214,0.567868,1.000000,0.146552,0.000000,0.621422,0.000000,0.000000,0.000000,0.000000,1.000000,0.769974,1.000000,0.000000,0.000000,0.851078,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.268035,0.000000,0.000000,1.000000,1.000000,0.989629,0.000000,1.000000,1.000000,1.000000,0.502839,1.000000,1.000000,0.366179,0.070081,1.000000,0.000000,0.000000,0.210278,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000
2.800000,0.000000,1.000000,1.000000,0.000000,0.044752,0.592331,0.000000,0.432165,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.091393,0.000000,0.852057,0.276559,0.024292,1.000000,0.049734,0.000000,0.552140,0.000000,0.177611,0.000000,0.000000,1.000000,0.749173,1.000000,0.000000,0.000000,0.347720,0.000000,0.000000,1.000000,0.064562,1.000000,1.000000,1.000000,0.000000,0.000000,0.227944,0.398893,0.000000,0.000000,1.000000,0.219197,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.445846,1.000000,0.972312,0.521113,1.000000,0.853818,0.570329,0.130956,0.722186,0.000000,0.000000,0.247208,0.000000,1.000000,0.000000,1.000000,0.000000,0.919708,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000
2.833333,0.165647,1.000000,1.000000,0.000000,0.519248,0.598566,0.000000,0.297330,0.251338,0.000000,1.000000,0.000000,0.000000,0.000000,0.404576,0.000000,0.803227,0.000000,0.694637,1.000000,0.025957,0.000000,0.422236,0.029175,0.316479,0.000000,0.000000,1.000000,0.929716,1.000000,0.000000,0.000000,0.000000,0.000000,0.120974,0.302589,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.013606,0.000000,0.000000,0.000000,1.000000,0.000000,0.275236,0.000000,0.000000,1.000000,0.000000,0.000000,0.176613,1.000000,0.949511,0.263129,1.000000,0.919727,0.619645,0.000000,0.779600,0.000000,0.000000,0.511828,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.540380,0.000000,0.000000,0.000000,0.179752,1.000000,1.000000,1.000000
2.866667,0.120012,1.000000,1.000000,0.000000,0.531876,0.742888,0.000000,0.286667,0.897130,0.408783,0.000000,0.000000,0.000000,0.000000,0.263275,0.000000,0.819984,0.000000,0.329014,1.000000,0.009978,0.000000,0.362299,0.137666,0.437772,0.000000,0.000000,1.000000,0.944739,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.857085,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.149649,0.000000,0.000000,0.000000,1.000000,0.000000,0.717682,0.000000,0.083147,1.000000,0.000000,0.000000,0.000000,1.000000,0.940487,0.501513,1.000000,1.000000,0.688565,0.000000,0.925872,0.000000,0.000000,0.370261,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.353862,0.000000,0.000000,0.828102,0.000000,1.000000,1.000000,1.000000
2.900000,0.176583,1.000000,1.000000,0.000000,0.411237,0.823315,0.000000,0.672352,0.797136,0.837128,0.000000,0.000000,0.000000,0.000000,0.286192,0.000000,0.793036,0.000000,0.000000,1.000000,0.000000,0.000000,0.348684,0.923952,0.484003,0.000000,0.000000,1.000000,0.993875,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840675,0.000000,1.000000,1.000000,1.000000,0.012489,0.017184,0.000000,0.000000,0.000000,0.004580,0.994399,0.173550,0.000000,0.000000,0.442777,1.000000,0.000000,0.000000,0.243868,1.000000,0.927285,1.000000,1.000000,1.000000,0.809534,0.000000,1.000000,0.000000,0.000000,0.195509,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.437118,0.363437,1.000000,1.000000,1.000000
2.933333,0.125506,1.000000,1.000000,0.000000,0.168877,0.733638,0.000000,0.907666,0.000000,0.469680,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.797494,0.000000,0.000000,1.000000,0.007824,0.000000,0.347534,1.000000,0.588271,0.000000,0.000000,1.000000,0.947775,1.000000,0.000000,0.000000,0.504828,0.000000,0.000000,0.710640,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.766087,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.084541,1.000000,0.971205,0.625805,1.000000,1.000000,0.391652,0.608226,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.635532,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000
2.966667,0.814788,1.000000,1.000000,0.000000,0.000000,0.796020,0.000000,0.653475,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.799007,0.000000,0.000000,0.922605,0.000000,0.000000,0.000000,0.000000,0.856495,0.000000,0.000000,0.882125,0.986535,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.460865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061087,0.984169,0.000000,0.000000,0.340566,0.000000,0.000000,0.000000,0.787821,1.000000,0.800335,1.000000,1.000000,1.000000,0.525811,0.821141,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.126077
3.000000,0.879849,1.000000,1.000000,0.000000,0.000000,0.931496,0.000000,0.373699,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.888278,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.864191,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021110,0.000000,0.991450,0.000000,0.000000,0.000000,0.000000,0.000000,0.004807,0.963924,1.000000,0.000000,1.000000,1.000000,1.000000,0.662234,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000
3.033333,0.710922,1.000000,1.000000,0.000000,0.000000,0.911751,0.000000,0.305149,1.000000,1.000000,0.000000,0.000000,0.023234,0.035658,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.907582,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.003346,0.990545,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984169,0.000000,0.000000,0.000000,0.000000,0.016478,0.027811,0.935713,1.000000,0.000000,1.000000,1.000000,1.000000,0.653411,1.000000,1.000000,0.000000,0.000000,0.000000,0.118148,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.011319,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000
3.066667,0.735928,1.000000,1.000000,0.000000,0.000000,0.946555,0.000000,0.135773,0.000000,1.000000,0.005785,0.012222,0.130138,0.105877,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.756022,0.189468,1.000000,1.000000,1.000000,0.046849,0.000000,0.000000,0.039489,1.000000,1.000000,0.007875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.019002,0.185982,0.551083,0.074033,0.661856,1.000000,0.000000,1.000000,1.000000,1.000000,0.668653,1.000000,1.000000,0.000000,0.000000,0.000000,0.839671,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.015716,1.000000,0.000000,0.428849,1.000000,1.000000,0.000000
3.100000,0.842609,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.003850,0.714263,0.110201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013660,0.000000,0.570122,0.000000,0.046451,0.000000,0.000000,1.000000,1.000000,1.000000,0.779963,1.000000,1.000000,0.289855,0.000000,0.000000,0.000000,0.937961,0.722128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490379,0.000000,0.205164,0.000000,1.000000,1.000000,0.000000,0.978026,0.144753,0.000000,0.000000,0.105570,0.253259,1.000000,1.000000,1.000000,1.000000,1.000000,0.606873,1.000000,1.000000,0.000000,0.000000,0.000000,0.608644,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000
3.133333,0.902059,1.000000,0.994528,0.000000,0.000000,1.000000,0.000000,0.567027,0.000000,1.000000,0.909950,0.000000,0.032363,0.055650,0.000000,0.000000,0.692494,0.019466,0.016787,0.605890,0.000000,0.141604,0.000000,0.000000,1.000000,0.189702,0.000000,0.588294,1.000000,1.000000,0.000000,0.000000,0.000000,0.042528,0.000000,1.000000,0.000000,0.000000,0.026218,0.000000,0.000000,0.000000,0.000000,0.050084,0.000000,0.000000,1.000000,1.000000,0.000000,0.459277,0.734408,0.015383,0.000000,0.000000,0.000000,1.000000,1.000000,0.878259,1.000000,1.000000,0.483661,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.437990,0.156421,0.721720,1.000000,1.000000,0.000000
